net,fanin,fanout,gate_count,num_gate_types,num_instances,y_any,design,trojan
CRC_OUT_2_5,0,3,3,2,3,0,s35932,T100
DFF_1509_n1,5,1,2,2,2,0,s35932,T100
WX10327,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_6,0,3,3,2,3,0,s35932,T100
DFF_1510_n1,5,1,2,2,2,0,s35932,T100
WX10329,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_7,0,3,3,2,3,0,s35932,T100
DFF_1511_n1,5,1,2,2,2,0,s35932,T100
WX10331,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_8,0,3,3,2,3,0,s35932,T100
DFF_1512_n1,5,1,2,2,2,0,s35932,T100
WX10333,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_9,0,3,3,2,3,0,s35932,T100
DFF_1513_n1,5,1,2,2,2,0,s35932,T100
WX10335,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_10,0,3,3,2,3,0,s35932,T100
DFF_1514_n1,5,1,2,2,2,0,s35932,T100
WX10337,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_11,0,3,3,2,3,0,s35932,T100
DFF_1515_n1,5,1,2,2,2,0,s35932,T100
WX10339,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_12,0,3,3,2,3,0,s35932,T100
DFF_1516_n1,5,1,2,2,2,0,s35932,T100
WX10341,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_13,0,3,3,2,3,0,s35932,T100
DFF_1517_n1,5,1,2,2,2,0,s35932,T100
WX10343,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_14,0,3,3,2,3,0,s35932,T100
DFF_1518_n1,5,1,2,2,2,0,s35932,T100
WX10345,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_15,0,3,3,2,3,0,s35932,T100
DFF_1519_n1,5,1,2,2,2,0,s35932,T100
WX10347,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_16,0,3,3,2,3,0,s35932,T100
DFF_1520_n1,5,1,2,2,2,0,s35932,T100
WX10349,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_17,0,3,3,2,3,0,s35932,T100
DFF_1521_n1,5,1,2,2,2,0,s35932,T100
WX10351,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_18,0,3,3,2,3,0,s35932,T100
DFF_1522_n1,5,1,2,2,2,0,s35932,T100
WX10353,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_19,0,2,2,2,2,0,s35932,T100
DFF_1523_n1,5,1,2,2,2,0,s35932,T100
WX10355,2,1,2,2,2,0,s35932,T100
test_si89,0,1,1,1,1,0,s35932,T100
CRC_OUT_2_20,0,3,3,2,3,0,s35932,T100
DFF_1524_n1,5,1,2,2,2,0,s35932,T100
WX10357,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_21,0,3,3,2,3,0,s35932,T100
DFF_1525_n1,5,1,2,2,2,0,s35932,T100
WX10359,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_22,0,3,3,2,3,0,s35932,T100
DFF_1526_n1,5,1,2,2,2,0,s35932,T100
WX10361,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_23,0,3,3,2,3,0,s35932,T100
DFF_1527_n1,5,1,2,2,2,0,s35932,T100
WX10363,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_24,0,3,3,2,3,0,s35932,T100
DFF_1528_n1,5,1,2,2,2,0,s35932,T100
WX10365,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_25,0,3,3,2,3,0,s35932,T100
DFF_1529_n1,5,1,2,2,2,0,s35932,T100
WX10367,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_26,0,3,3,2,3,0,s35932,T100
DFF_1530_n1,5,1,2,2,2,0,s35932,T100
WX10369,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_27,0,3,3,2,3,0,s35932,T100
DFF_1531_n1,5,1,2,2,2,0,s35932,T100
WX10371,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_28,0,3,3,2,3,0,s35932,T100
DFF_1532_n1,5,1,2,2,2,0,s35932,T100
WX10373,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_29,0,3,3,2,3,0,s35932,T100
DFF_1533_n1,5,1,2,2,2,0,s35932,T100
WX10375,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_30,0,3,3,2,3,0,s35932,T100
DFF_1534_n1,5,1,2,2,2,0,s35932,T100
WX10377,2,1,2,2,2,0,s35932,T100
CRC_OUT_2_31,0,6,6,3,6,0,s35932,T100
DFF_1535_n1,5,1,2,2,2,0,s35932,T100
WX10828,2,2,3,3,3,0,s35932,T100
WX10829,4,3,4,3,4,0,s35932,T100
WX10830,2,2,3,3,3,0,s35932,T100
n8295,0,2,2,1,2,0,s35932,T100
n3816,5,1,2,2,2,0,s35932,T100
WX10832,2,2,3,3,3,0,s35932,T100
n8294,0,2,2,1,2,0,s35932,T100
n3815,5,1,2,2,2,0,s35932,T100
WX10834,2,2,3,3,3,0,s35932,T100
n8293,0,2,2,1,2,0,s35932,T100
n3814,5,1,2,2,2,0,s35932,T100
WX10836,2,2,3,3,3,0,s35932,T100
test_so89,0,1,1,1,1,0,s35932,T100
n3813,5,1,2,2,2,0,s35932,T100
WX10838,2,2,3,3,3,0,s35932,T100
test_si90,0,1,1,1,1,0,s35932,T100
n8290,0,2,2,1,2,0,s35932,T100
n3812,5,1,2,2,2,0,s35932,T100
WX10840,2,2,3,3,3,0,s35932,T100
n8289,0,2,2,1,2,0,s35932,T100
n3811,5,1,2,2,2,0,s35932,T100
WX10842,2,2,3,3,3,0,s35932,T100
n8288,0,2,2,1,2,0,s35932,T100
n3810,5,1,2,2,2,0,s35932,T100
WX10844,2,2,3,3,3,0,s35932,T100
n8287,0,2,2,1,2,0,s35932,T100
n3809,5,1,2,2,2,0,s35932,T100
WX10846,2,2,3,3,3,1,s35932,T100
n8286,0,2,2,1,2,0,s35932,T100
n3808,5,1,2,2,2,0,s35932,T100
WX10848,2,2,3,3,3,0,s35932,T100
n8285,0,2,2,1,2,0,s35932,T100
n3807,5,1,2,2,2,0,s35932,T100
WX10850,2,2,3,3,3,0,s35932,T100
n8284,0,2,2,1,2,0,s35932,T100
n3806,5,1,2,2,2,0,s35932,T100
WX10852,2,2,3,3,3,0,s35932,T100
n8283,0,2,2,1,2,0,s35932,T100
n3805,5,1,2,2,2,0,s35932,T100
WX10854,2,2,3,3,3,0,s35932,T100
n8282,0,2,2,1,2,0,s35932,T100
n3804,5,1,2,2,2,0,s35932,T100
WX10856,2,2,3,3,3,0,s35932,T100
n8281,0,2,2,1,2,0,s35932,T100
n3803,5,1,2,2,2,0,s35932,T100
WX10858,2,2,3,3,3,0,s35932,T100
n8280,0,2,2,1,2,0,s35932,T100
n3802,5,1,2,2,2,0,s35932,T100
WX10860,2,2,3,3,3,0,s35932,T100
n8279,0,2,2,1,2,0,s35932,T100
n3801,5,1,2,2,2,0,s35932,T100
WX10862,2,2,3,3,3,0,s35932,T100
n8278,0,2,2,1,2,0,s35932,T100
n3800,5,1,2,2,2,0,s35932,T100
WX10864,2,2,3,3,3,0,s35932,T100
n8277,0,2,2,1,2,0,s35932,T100
n3799,5,1,2,2,2,0,s35932,T100
WX10866,2,2,3,3,3,0,s35932,T100
n8276,0,2,2,1,2,0,s35932,T100
n3798,5,1,2,2,2,0,s35932,T100
WX10868,2,2,3,3,3,0,s35932,T100
n8275,0,2,2,1,2,0,s35932,T100
n3797,5,1,2,2,2,0,s35932,T100
WX10870,2,2,3,3,3,0,s35932,T100
test_so90,0,1,1,1,1,0,s35932,T100
n3796,5,1,2,2,2,0,s35932,T100
WX10872,2,2,3,3,3,0,s35932,T100
test_si91,0,1,1,1,1,0,s35932,T100
n8272,0,2,2,1,2,0,s35932,T100
n3795,5,1,2,2,2,0,s35932,T100
WX10874,2,2,3,3,3,0,s35932,T100
n8271,0,2,2,1,2,0,s35932,T100
n3794,5,1,2,2,2,0,s35932,T100
WX10876,2,2,3,3,3,0,s35932,T100
n8270,0,2,2,1,2,0,s35932,T100
n3793,5,1,2,2,2,0,s35932,T100
WX10878,2,2,3,3,3,0,s35932,T100
n8269,0,2,2,1,2,0,s35932,T100
n3792,5,1,2,2,2,0,s35932,T100
WX10880,2,2,3,3,3,0,s35932,T100
n8268,0,2,2,1,2,0,s35932,T100
n3791,5,1,2,2,2,0,s35932,T100
WX10882,2,2,3,3,3,0,s35932,T100
n8267,0,2,2,1,2,0,s35932,T100
n3790,5,1,2,2,2,0,s35932,T100
WX10884,2,2,3,3,3,0,s35932,T100
n8266,0,2,2,1,2,0,s35932,T100
n3789,5,1,2,2,2,0,s35932,T100
WX10886,2,2,3,3,3,0,s35932,T100
n8265,0,2,2,1,2,0,s35932,T100
n3788,5,1,2,2,2,0,s35932,T100
WX10888,2,2,3,3,3,0,s35932,T100
n8264,0,2,2,1,2,0,s35932,T100
n3787,5,1,2,2,2,0,s35932,T100
WX10890,2,1,2,2,2,0,s35932,T100
n8263,0,2,2,1,2,0,s35932,T100
n3786,5,1,2,2,2,0,s35932,T100
WX10988,5,1,2,2,2,0,s35932,T100
n8262,0,2,2,1,2,0,s35932,T100
n3338,5,2,3,3,3,0,s35932,T100
WX10990,5,1,2,2,2,0,s35932,T100
n8261,0,2,2,1,2,0,s35932,T100
n3360,5,2,3,3,3,0,s35932,T100
WX10992,5,1,2,2,2,0,s35932,T100
n8260,0,2,2,1,2,0,s35932,T100
n3359,5,2,3,3,3,0,s35932,T100
WX10994,5,1,2,2,2,0,s35932,T100
n8259,0,2,2,1,2,0,s35932,T100
n3358,5,2,3,3,3,0,s35932,T100
WX10996,5,1,2,2,2,0,s35932,T100
n8258,0,2,2,1,2,0,s35932,T100
n3357,5,2,3,3,3,0,s35932,T100
WX10998,5,1,2,2,2,0,s35932,T100
n8257,0,2,2,1,2,0,s35932,T100
n3356,5,2,3,3,3,0,s35932,T100
WX11000,5,1,2,2,2,0,s35932,T100
test_so91,0,1,1,1,1,0,s35932,T100
n3355,5,2,3,3,3,0,s35932,T100
WX11002,5,1,2,2,2,0,s35932,T100
test_si92,0,1,1,1,1,0,s35932,T100
n8254,0,2,2,1,2,0,s35932,T100
n3354,5,2,3,3,3,0,s35932,T100
WX11004,5,1,2,2,2,0,s35932,T100
n8253,0,2,2,1,2,0,s35932,T100
n3353,5,2,3,3,3,0,s35932,T100
WX11006,5,1,2,2,2,0,s35932,T100
n8252,0,2,2,1,2,0,s35932,T100
n3352,5,2,3,3,3,0,s35932,T100
WX11008,5,1,2,2,2,0,s35932,T100
n8251,0,2,2,1,2,0,s35932,T100
n3351,5,2,3,3,3,0,s35932,T100
WX11010,5,1,2,2,2,0,s35932,T100
n8250,0,2,2,1,2,0,s35932,T100
n3350,5,2,3,3,3,0,s35932,T100
WX11012,5,1,2,2,2,0,s35932,T100
n8249,0,2,2,1,2,0,s35932,T100
n3349,5,2,3,3,3,0,s35932,T100
WX11014,5,1,2,2,2,0,s35932,T100
n8248,0,2,2,1,2,0,s35932,T100
n3348,5,2,3,3,3,0,s35932,T100
WX11016,5,1,2,2,2,0,s35932,T100
n8247,0,2,2,1,2,0,s35932,T100
n3347,5,2,3,3,3,0,s35932,T100
WX11018,5,1,2,2,2,0,s35932,T100
n8246,0,2,2,1,2,0,s35932,T100
n3346,5,2,3,3,3,0,s35932,T100
WX11020,5,1,2,2,2,0,s35932,T100
WX11021,4,3,4,3,4,0,s35932,T100
WX11022,5,1,2,2,2,0,s35932,T100
WX11023,4,3,4,3,4,0,s35932,T100
WX11024,5,1,2,2,2,0,s35932,T100
WX11025,4,3,4,3,4,0,s35932,T100
WX11026,5,1,2,2,2,0,s35932,T100
WX11027,4,3,4,3,4,0,s35932,T100
WX11028,5,1,2,2,2,0,s35932,T100
WX11029,4,3,4,3,4,0,s35932,T100
WX11030,5,1,2,2,2,0,s35932,T100
WX11031,4,3,4,3,4,0,s35932,T100
WX11032,5,1,2,2,2,0,s35932,T100
WX11033,4,3,4,3,4,0,s35932,T100
WX11034,5,1,2,2,2,0,s35932,T100
test_so92,4,2,3,3,3,0,s35932,T100
WX11036,5,1,2,2,2,0,s35932,T100
test_si93,0,1,1,1,1,0,s35932,T100
WX11037,4,3,4,3,4,0,s35932,T100
WX11038,5,1,2,2,2,0,s35932,T100
WX11039,4,3,4,3,4,0,s35932,T100
WX11040,5,1,2,2,2,0,s35932,T100
WX11041,4,3,4,3,4,0,s35932,T100
WX11042,5,1,2,2,2,0,s35932,T100
WX11043,4,3,4,3,4,0,s35932,T100
WX11044,5,1,2,2,2,0,s35932,T100
WX11045,4,3,4,3,4,0,s35932,T100
WX11046,5,1,2,2,2,0,s35932,T100
WX11047,4,3,4,3,4,0,s35932,T100
WX11048,5,1,2,2,2,0,s35932,T100
WX11049,4,3,4,3,4,0,s35932,T100
WX11050,5,1,2,2,2,0,s35932,T100
WX11051,4,3,4,3,4,0,s35932,T100
WX11052,2,1,2,2,2,0,s35932,T100
WX11053,4,3,4,3,4,0,s35932,T100
WX11054,2,1,2,2,2,0,s35932,T100
WX11055,4,3,4,3,4,0,s35932,T100
WX11056,2,1,2,2,2,0,s35932,T100
WX11057,4,3,4,3,4,0,s35932,T100
WX11058,2,1,2,2,2,0,s35932,T100
WX11059,4,3,4,3,4,0,s35932,T100
WX11060,2,1,2,2,2,0,s35932,T100
WX11061,4,3,4,3,4,0,s35932,T100
WX11062,2,1,2,2,2,0,s35932,T100
WX11063,4,3,4,3,4,0,s35932,T100
WX11064,2,1,2,2,2,0,s35932,T100
WX11065,4,3,4,3,4,0,s35932,T100
WX11066,2,1,2,2,2,0,s35932,T100
WX11067,4,3,4,3,4,0,s35932,T100
WX11068,2,1,2,2,2,0,s35932,T100
test_so93,4,2,3,3,3,0,s35932,T100
WX11070,2,1,2,2,2,0,s35932,T100
test_si94,0,1,1,1,1,0,s35932,T100
WX11071,4,3,4,3,4,0,s35932,T100
WX11072,2,1,2,2,2,0,s35932,T100
WX11073,4,3,4,3,4,0,s35932,T100
WX11074,2,1,2,2,2,0,s35932,T100
WX11075,4,3,4,3,4,0,s35932,T100
WX11076,2,1,2,2,2,0,s35932,T100
WX11077,4,3,4,3,4,0,s35932,T100
WX11078,2,1,2,2,2,0,s35932,T100
WX11079,4,3,4,3,4,0,s35932,T100
WX11080,2,1,2,2,2,0,s35932,T100
WX11081,4,3,4,3,4,0,s35932,T100
WX11082,2,1,2,2,2,0,s35932,T100
WX11083,4,3,4,3,4,0,s35932,T100
WX11084,2,1,2,2,2,0,s35932,T100
WX11085,0,3,3,2,3,0,s35932,T100
n3561,5,1,2,2,2,0,s35932,T100
WX11086,2,1,2,2,2,0,s35932,T100
WX11087,0,3,3,2,3,0,s35932,T100
n3559,5,1,2,2,2,0,s35932,T100
WX11088,2,1,2,2,2,0,s35932,T100
WX11089,0,3,3,2,3,0,s35932,T100
n3557,5,1,2,2,2,0,s35932,T100
WX11090,2,1,2,2,2,0,s35932,T100
WX11091,0,3,3,2,3,0,s35932,T100
n3555,5,1,2,2,2,0,s35932,T100
WX11092,2,1,2,2,2,0,s35932,T100
WX11093,0,3,3,2,3,0,s35932,T100
n3553,5,1,2,2,2,0,s35932,T100
WX11094,2,1,2,2,2,0,s35932,T100
WX11095,0,3,3,2,3,0,s35932,T100
n3551,5,1,2,2,2,0,s35932,T100
WX11096,2,1,2,2,2,0,s35932,T100
WX11097,0,3,3,2,3,0,s35932,T100
n3549,5,1,2,2,2,0,s35932,T100
WX11098,2,1,2,2,2,0,s35932,T100
WX11099,0,3,3,2,3,0,s35932,T100
n3547,5,1,2,2,2,0,s35932,T100
WX11100,2,1,2,2,2,0,s35932,T100
WX11101,0,3,3,2,3,0,s35932,T100
n3545,5,1,2,2,2,0,s35932,T100
WX11102,2,1,2,2,2,0,s35932,T100
test_so94,0,2,2,2,2,0,s35932,T100
n3543,5,1,2,2,2,0,s35932,T100
WX11104,2,1,2,2,2,0,s35932,T100
test_si95,0,1,1,1,1,0,s35932,T100
WX11105,0,3,3,2,3,0,s35932,T100
n3541,5,1,2,2,2,0,s35932,T100
WX11106,2,1,2,2,2,0,s35932,T100
WX11107,0,3,3,2,3,0,s35932,T100
n3539,5,1,2,2,2,0,s35932,T100
WX11108,2,1,2,2,2,0,s35932,T100
WX11109,0,3,3,2,3,0,s35932,T100
n3537,5,1,2,2,2,0,s35932,T100
WX11110,2,1,2,2,2,0,s35932,T100
WX11111,0,3,3,2,3,0,s35932,T100
n3535,5,1,2,2,2,0,s35932,T100
WX11112,2,1,2,2,2,0,s35932,T100
WX11113,0,3,3,2,3,0,s35932,T100
n3533,5,1,2,2,2,0,s35932,T100
WX11114,2,1,2,2,2,0,s35932,T100
WX11115,0,3,3,2,3,0,s35932,T100
n3531,5,1,2,2,2,0,s35932,T100
WX11116,2,1,2,2,2,0,s35932,T100
WX11117,4,3,4,3,4,0,s35932,T100
WX11118,2,1,2,2,2,0,s35932,T100
WX11119,4,3,4,3,4,0,s35932,T100
WX11120,2,1,2,2,2,0,s35932,T100
WX11121,4,3,4,3,4,0,s35932,T100
WX11122,2,1,2,2,2,0,s35932,T100
WX11123,4,3,4,3,4,0,s35932,T100
WX11124,2,1,2,2,2,0,s35932,T100
WX11125,4,3,4,3,4,0,s35932,T100
WX11126,2,1,2,2,2,0,s35932,T100
WX11127,4,3,4,3,4,0,s35932,T100
WX11128,2,1,2,2,2,0,s35932,T100
WX11129,4,3,4,3,4,0,s35932,T100
WX11130,2,1,2,2,2,0,s35932,T100
WX11131,4,3,4,3,4,0,s35932,T100
WX11132,2,1,2,2,2,0,s35932,T100
WX11133,4,3,4,3,4,0,s35932,T100
WX11134,2,1,2,2,2,0,s35932,T100
WX11135,4,3,4,3,4,0,s35932,T100
WX11136,2,1,2,2,2,0,s35932,T100
test_so95,4,2,3,3,3,0,s35932,T100
WX11138,2,1,2,2,2,0,s35932,T100
test_si96,0,1,1,1,1,0,s35932,T100
WX11139,4,3,4,3,4,0,s35932,T100
WX11140,2,1,2,2,2,0,s35932,T100
WX11141,4,3,4,3,4,0,s35932,T100
WX11142,2,1,2,2,2,0,s35932,T100
WX11143,4,3,4,3,4,0,s35932,T100
WX11144,2,1,2,2,2,0,s35932,T100
WX11145,4,3,4,3,4,0,s35932,T100
WX11146,2,1,2,2,2,0,s35932,T100
WX11147,4,3,4,3,4,0,s35932,T100
WX11148,2,1,2,2,2,0,s35932,T100
WX11149,4,3,4,3,4,0,s35932,T100
WX11150,2,1,2,2,2,0,s35932,T100
WX11151,4,3,4,3,4,0,s35932,T100
WX11152,2,1,2,2,2,0,s35932,T100
WX11153,4,3,4,3,4,0,s35932,T100
WX11154,2,1,2,2,2,0,s35932,T100
WX11155,4,3,4,3,4,1,s35932,T100
WX11156,2,1,2,2,2,1,s35932,T100
WX11157,4,3,4,3,4,1,s35932,T100
WX11158,2,1,2,2,2,1,s35932,T100
WX11159,4,3,4,3,4,1,s35932,T100
WX11160,2,1,2,2,2,1,s35932,T100
WX11161,4,3,4,3,4,1,s35932,T100
WX11162,2,1,2,2,2,1,s35932,T100
WX11163,4,3,4,3,4,1,s35932,T100
WX11164,2,1,2,2,2,1,s35932,T100
WX11165,4,3,4,3,4,1,s35932,T100
WX11166,2,1,2,2,2,1,s35932,T100
WX11167,4,3,4,3,4,1,s35932,T100
WX11168,2,1,2,2,2,1,s35932,T100
WX11169,4,3,4,3,4,1,s35932,T100
WX11170,2,1,2,2,2,1,s35932,T100
test_so96,4,2,3,3,3,1,s35932,T100
WX11172,2,1,2,2,2,0,s35932,T100
test_si97,0,1,1,1,1,0,s35932,T100
WX11173,4,3,4,3,4,0,s35932,T100
WX11174,2,1,2,2,2,0,s35932,T100
WX11175,4,3,4,3,4,0,s35932,T100
WX11176,2,1,2,2,2,0,s35932,T100
WX11177,4,3,4,3,4,0,s35932,T100
WX11178,2,1,2,2,2,0,s35932,T100
WX11179,4,3,4,3,4,0,s35932,T100
WX11180,2,1,2,2,2,0,s35932,T100
WX11181,4,3,4,3,4,0,s35932,T100
WX11182,2,1,2,2,2,0,s35932,T100
WX11183,4,3,4,3,4,0,s35932,T100
WX11184,2,1,2,2,2,0,s35932,T100
WX11185,4,3,4,3,4,0,s35932,T100
WX11186,2,1,2,2,2,0,s35932,T100
WX11187,4,3,4,3,4,0,s35932,T100
WX11188,2,1,2,2,2,0,s35932,T100
WX11189,4,3,4,3,4,0,s35932,T100
WX11190,2,1,2,2,2,0,s35932,T100
WX11191,4,3,4,3,4,0,s35932,T100
WX11192,2,1,2,2,2,0,s35932,T100
WX11193,4,3,4,3,4,0,s35932,T100
WX11194,2,1,2,2,2,0,s35932,T100
WX11195,4,3,4,3,4,0,s35932,T100
WX11196,2,1,2,2,2,0,s35932,T100
WX11197,4,3,4,3,4,0,s35932,T100
WX11198,2,1,2,2,2,0,s35932,T100
WX11199,4,3,4,3,4,0,s35932,T100
WX11200,2,1,2,2,2,0,s35932,T100
WX11201,4,3,4,3,4,0,s35932,T100
WX11202,2,1,2,2,2,0,s35932,T100
WX11203,4,3,4,3,4,0,s35932,T100
WX11204,2,1,2,2,2,0,s35932,T100
test_so97,4,2,3,3,3,0,s35932,T100
WX11206,2,1,2,2,2,0,s35932,T100
test_si98,0,1,1,1,1,0,s35932,T100
WX11207,4,3,4,3,4,0,s35932,T100
WX11208,2,1,2,2,2,0,s35932,T100
WX11209,4,3,4,3,4,0,s35932,T100
WX11210,2,1,2,2,2,0,s35932,T100
WX11211,4,3,4,3,4,0,s35932,T100
WX11212,2,1,2,2,2,0,s35932,T100
WX11213,4,3,4,2,4,0,s35932,T100
WX11214,2,1,2,2,2,0,s35932,T100
WX11215,4,3,4,2,4,0,s35932,T100
WX11216,2,1,2,2,2,0,s35932,T100
WX11217,4,3,4,2,4,0,s35932,T100
WX11218,2,1,2,2,2,0,s35932,T100
WX11219,4,3,4,2,4,0,s35932,T100
WX11220,2,1,2,2,2,0,s35932,T100
WX11221,4,3,4,3,4,0,s35932,T100
WX11222,2,1,2,2,2,0,s35932,T100
WX11223,4,3,4,2,4,0,s35932,T100
WX11224,2,1,2,2,2,0,s35932,T100
WX11225,4,3,4,2,4,0,s35932,T100
WX11226,2,1,2,2,2,0,s35932,T100
WX11227,4,3,4,2,4,0,s35932,T100
WX11228,2,1,2,2,2,0,s35932,T100
WX11229,4,3,4,2,4,0,s35932,T100
WX11230,2,1,2,2,2,0,s35932,T100
WX11231,4,3,4,2,4,0,s35932,T100
WX11232,2,1,2,2,2,0,s35932,T100
WX11233,4,3,4,2,4,0,s35932,T100
WX11234,2,1,2,2,2,0,s35932,T100
WX11235,4,3,4,3,4,0,s35932,T100
WX11236,2,1,2,2,2,0,s35932,T100
WX11237,4,3,4,2,4,0,s35932,T100
WX11238,2,1,2,2,2,0,s35932,T100
test_so98,4,2,3,2,3,0,s35932,T100
WX11240,2,1,2,2,2,0,s35932,T100
test_si99,0,1,1,1,1,0,s35932,T100
WX11241,4,3,4,2,4,0,s35932,T100
WX11242,2,1,2,2,2,0,s35932,T100
WX11243,4,3,4,2,4,0,s35932,T100
WX11608,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_0,0,3,3,2,3,0,s35932,T100
DFF_1696_n1,5,1,2,2,2,0,s35932,T100
WX11610,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_1,0,3,3,2,3,0,s35932,T100
DFF_1697_n1,5,1,2,2,2,0,s35932,T100
WX11612,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_2,0,3,3,2,3,0,s35932,T100
DFF_1698_n1,5,1,2,2,2,0,s35932,T100
WX11614,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_3,0,3,3,2,3,0,s35932,T100
DFF_1699_n1,5,1,2,2,2,0,s35932,T100
WX11616,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_4,0,3,3,2,3,0,s35932,T100
DFF_1700_n1,5,1,2,2,2,0,s35932,T100
WX11618,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_5,0,3,3,2,3,0,s35932,T100
DFF_1701_n1,5,1,2,2,2,0,s35932,T100
WX11620,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_6,0,3,3,2,3,0,s35932,T100
DFF_1702_n1,5,1,2,2,2,0,s35932,T100
WX11622,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_7,0,3,3,2,3,0,s35932,T100
DFF_1703_n1,5,1,2,2,2,0,s35932,T100
WX11624,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_8,0,3,3,2,3,0,s35932,T100
DFF_1704_n1,5,1,2,2,2,0,s35932,T100
WX11626,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_9,0,3,3,2,3,0,s35932,T100
DFF_1705_n1,5,1,2,2,2,0,s35932,T100
WX11628,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_10,0,3,3,2,3,0,s35932,T100
DFF_1706_n1,5,1,2,2,2,0,s35932,T100
WX11630,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_11,0,3,3,2,3,0,s35932,T100
DFF_1707_n1,5,1,2,2,2,0,s35932,T100
WX11632,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_12,0,3,3,2,3,0,s35932,T100
DFF_1708_n1,5,1,2,2,2,0,s35932,T100
WX11634,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_13,0,3,3,2,3,0,s35932,T100
DFF_1709_n1,5,1,2,2,2,0,s35932,T100
WX11636,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_14,0,2,2,2,2,0,s35932,T100
DFF_1710_n1,5,1,2,2,2,0,s35932,T100
WX11638,2,1,2,2,2,0,s35932,T100
test_si100,0,1,1,1,1,0,s35932,T100
CRC_OUT_1_15,0,3,3,2,3,0,s35932,T100
DFF_1711_n1,5,1,2,2,2,0,s35932,T100
WX11640,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_16,0,3,3,2,3,0,s35932,T100
DFF_1712_n1,5,1,2,2,2,0,s35932,T100
WX11642,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_17,0,3,3,2,3,0,s35932,T100
DFF_1713_n1,5,1,2,2,2,0,s35932,T100
WX11644,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_18,0,3,3,2,3,0,s35932,T100
DFF_1714_n1,5,1,2,2,2,0,s35932,T100
WX11646,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_19,0,3,3,2,3,0,s35932,T100
DFF_1715_n1,5,1,2,2,2,0,s35932,T100
WX11648,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_20,0,3,3,2,3,0,s35932,T100
DFF_1716_n1,5,1,2,2,2,0,s35932,T100
WX11650,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_21,0,3,3,2,3,0,s35932,T100
DFF_1717_n1,5,1,2,2,2,0,s35932,T100
WX11652,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_22,0,3,3,2,3,0,s35932,T100
DFF_1718_n1,5,1,2,2,2,0,s35932,T100
WX11654,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_23,0,3,3,2,3,0,s35932,T100
DFF_1719_n1,5,1,2,2,2,0,s35932,T100
WX11656,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_24,0,3,3,2,3,0,s35932,T100
DFF_1720_n1,5,1,2,2,2,0,s35932,T100
WX11658,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_25,0,3,3,2,3,0,s35932,T100
DFF_1721_n1,5,1,2,2,2,0,s35932,T100
WX11660,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_26,0,3,3,2,3,0,s35932,T100
DFF_1722_n1,5,1,2,2,2,0,s35932,T100
WX11662,2,1,2,2,2,0,s35932,T100
CRC_OUT_1_27,0,3,3,2,3,0,s35932,T100
