net,fanin,fanout,gate_count,num_gate_types,num_instances,role,label
WX9787,2,1,2,2,2,benign_or_unconfirmed,0
test_si83,0,1,1,1,1,benign_or_unconfirmed,0
WX9788,4,3,4,3,4,benign_or_unconfirmed,0
WX9789,2,1,2,2,2,benign_or_unconfirmed,0
WX9790,4,3,4,3,4,benign_or_unconfirmed,0
WX9791,2,1,2,2,2,benign_or_unconfirmed,0
WX9792,0,3,3,2,3,benign_or_unconfirmed,0
n3593,5,1,2,2,2,benign_or_unconfirmed,0
WX9793,2,1,2,2,2,benign_or_unconfirmed,0
WX9794,0,3,3,2,3,benign_or_unconfirmed,0
n3591,5,1,2,2,2,benign_or_unconfirmed,0
WX9795,2,1,2,2,2,benign_or_unconfirmed,0
WX9796,0,3,3,2,3,benign_or_unconfirmed,0
n3589,5,1,2,2,2,benign_or_unconfirmed,0
WX9797,2,1,2,2,2,benign_or_unconfirmed,0
WX9798,0,3,3,2,3,benign_or_unconfirmed,0
n3587,5,1,2,2,2,benign_or_unconfirmed,0
WX9799,2,1,2,2,2,benign_or_unconfirmed,0
WX9800,0,3,3,2,3,benign_or_unconfirmed,0
n3585,5,1,2,2,2,benign_or_unconfirmed,0
WX9801,2,1,2,2,2,benign_or_unconfirmed,0
WX9802,0,3,3,2,3,benign_or_unconfirmed,0
n3583,5,1,2,2,2,benign_or_unconfirmed,0
WX9803,2,1,2,2,2,benign_or_unconfirmed,0
WX9804,0,3,3,2,3,benign_or_unconfirmed,0
n3581,5,1,2,2,2,benign_or_unconfirmed,0
WX9805,2,1,2,2,2,benign_or_unconfirmed,0
WX9806,0,3,3,2,3,benign_or_unconfirmed,0
n3579,5,1,2,2,2,benign_or_unconfirmed,0
WX9807,2,1,2,2,2,benign_or_unconfirmed,0
WX9808,0,3,3,2,3,benign_or_unconfirmed,0
n3577,5,1,2,2,2,benign_or_unconfirmed,0
WX9809,2,1,2,2,2,benign_or_unconfirmed,0
WX9810,0,3,3,2,3,benign_or_unconfirmed,0
n3575,5,1,2,2,2,benign_or_unconfirmed,0
WX9811,2,1,2,2,2,benign_or_unconfirmed,0
WX9812,0,3,3,2,3,benign_or_unconfirmed,0
n3573,5,1,2,2,2,benign_or_unconfirmed,0
WX9813,2,1,2,2,2,benign_or_unconfirmed,0
WX9814,0,3,3,2,3,benign_or_unconfirmed,0
n3571,5,1,2,2,2,benign_or_unconfirmed,0
WX9815,2,1,2,2,2,benign_or_unconfirmed,0
WX9816,0,3,3,2,3,benign_or_unconfirmed,0
n3569,5,1,2,2,2,benign_or_unconfirmed,0
WX9817,2,1,2,2,2,benign_or_unconfirmed,0
WX9818,0,3,3,2,3,benign_or_unconfirmed,0
n3567,5,1,2,2,2,benign_or_unconfirmed,0
WX9819,2,1,2,2,2,trigger_tap,1
test_so83,0,2,2,2,2,benign_or_unconfirmed,0
n3565,5,1,2,2,2,benign_or_unconfirmed,0
WX9821,2,1,2,2,2,benign_or_unconfirmed,0
test_si84,0,1,1,1,1,benign_or_unconfirmed,0
WX9822,0,3,3,2,3,benign_or_unconfirmed,0
n3563,5,1,2,2,2,benign_or_unconfirmed,0
WX9823,2,1,2,2,2,benign_or_unconfirmed,0
WX9824,4,3,4,3,4,benign_or_unconfirmed,0
WX9825,2,1,2,2,2,benign_or_unconfirmed,0
WX9826,4,3,4,3,4,benign_or_unconfirmed,0
WX9827,2,1,2,2,2,benign_or_unconfirmed,0
WX9828,4,3,4,3,4,benign_or_unconfirmed,0
WX9829,2,1,2,2,2,benign_or_unconfirmed,0
WX9830,4,3,4,3,4,benign_or_unconfirmed,0
WX9831,2,1,2,2,2,benign_or_unconfirmed,0
WX9832,4,3,4,3,4,benign_or_unconfirmed,0
WX9833,2,1,2,2,2,benign_or_unconfirmed,0
WX9834,4,3,4,3,4,benign_or_unconfirmed,0
WX9835,2,1,2,2,2,benign_or_unconfirmed,0
WX9836,4,3,4,3,4,benign_or_unconfirmed,0
WX9837,2,1,2,2,2,benign_or_unconfirmed,0
WX9838,4,3,4,3,4,benign_or_unconfirmed,0
WX9839,2,1,2,2,2,benign_or_unconfirmed,0
WX9840,4,3,4,3,4,benign_or_unconfirmed,0
WX9841,2,1,2,2,2,benign_or_unconfirmed,0
WX9842,4,3,4,3,4,benign_or_unconfirmed,0
WX9843,2,1,2,2,2,benign_or_unconfirmed,0
WX9844,4,3,4,3,4,benign_or_unconfirmed,0
WX9845,2,1,2,2,2,benign_or_unconfirmed,0
WX9846,4,3,4,3,4,benign_or_unconfirmed,0
WX9847,2,1,2,2,2,benign_or_unconfirmed,0
WX9848,4,3,4,3,4,benign_or_unconfirmed,0
WX9849,2,1,2,2,2,benign_or_unconfirmed,0
WX9850,4,3,4,3,4,benign_or_unconfirmed,0
WX9851,2,1,2,2,2,benign_or_unconfirmed,0
WX9852,4,3,4,3,4,benign_or_unconfirmed,0
WX9853,2,1,2,2,2,benign_or_unconfirmed,0
test_so84,4,2,3,3,3,benign_or_unconfirmed,0
WX9855,2,1,2,2,2,benign_or_unconfirmed,0
test_si85,0,1,1,1,1,benign_or_unconfirmed,0
WX9856,4,3,4,3,4,benign_or_unconfirmed,0
WX9857,2,1,2,2,2,benign_or_unconfirmed,0
WX9858,4,3,4,3,4,benign_or_unconfirmed,0
WX9859,2,1,2,2,2,benign_or_unconfirmed,0
WX9860,4,3,4,3,4,benign_or_unconfirmed,0
WX9861,2,1,2,2,2,benign_or_unconfirmed,0
WX9862,4,3,4,3,4,benign_or_unconfirmed,0
WX9863,2,1,2,2,2,benign_or_unconfirmed,0
WX9864,4,3,4,3,4,benign_or_unconfirmed,0
WX9865,2,1,2,2,2,benign_or_unconfirmed,0
WX9866,4,3,4,3,4,benign_or_unconfirmed,0
WX9867,2,1,2,2,2,benign_or_unconfirmed,0
WX9868,4,3,4,3,4,benign_or_unconfirmed,0
WX9869,2,1,2,2,2,benign_or_unconfirmed,0
WX9870,4,3,4,3,4,benign_or_unconfirmed,0
WX9871,2,1,2,2,2,benign_or_unconfirmed,0
WX9872,4,3,4,3,4,benign_or_unconfirmed,0
WX9873,2,1,2,2,2,benign_or_unconfirmed,0
WX9874,4,3,4,3,4,benign_or_unconfirmed,0
WX9875,2,1,2,2,2,benign_or_unconfirmed,0
WX9876,4,3,4,3,4,benign_or_unconfirmed,0
WX9877,2,1,2,2,2,benign_or_unconfirmed,0
WX9878,4,3,4,3,4,benign_or_unconfirmed,0
WX9879,2,1,2,2,2,benign_or_unconfirmed,0
WX9880,4,3,4,3,4,benign_or_unconfirmed,0
WX9881,2,1,2,2,2,benign_or_unconfirmed,0
WX9882,4,3,4,3,4,benign_or_unconfirmed,0
WX9883,2,1,2,2,2,benign_or_unconfirmed,0
WX9884,4,3,4,3,4,benign_or_unconfirmed,0
WX9885,2,1,2,2,2,benign_or_unconfirmed,0
WX9886,4,3,4,3,4,benign_or_unconfirmed,0
WX9887,2,1,2,2,2,benign_or_unconfirmed,0
test_so85,4,2,3,3,3,benign_or_unconfirmed,0
WX9889,2,1,2,2,2,benign_or_unconfirmed,0
test_si86,0,1,1,1,1,benign_or_unconfirmed,0
WX9890,4,3,4,3,4,benign_or_unconfirmed,0
WX9891,2,1,2,2,2,benign_or_unconfirmed,0
WX9892,4,3,4,3,4,benign_or_unconfirmed,0
WX9893,2,1,2,2,2,benign_or_unconfirmed,0
WX9894,4,3,4,3,4,benign_or_unconfirmed,0
WX9895,2,1,2,2,2,benign_or_unconfirmed,0
WX9896,4,3,4,3,4,benign_or_unconfirmed,0
WX9897,2,1,2,2,2,benign_or_unconfirmed,0
WX9898,4,3,4,3,4,benign_or_unconfirmed,0
WX9899,2,1,2,2,2,benign_or_unconfirmed,0
WX9900,4,3,4,3,4,benign_or_unconfirmed,0
WX9901,2,1,2,2,2,benign_or_unconfirmed,0
WX9902,4,3,4,3,4,benign_or_unconfirmed,0
WX9903,2,1,2,2,2,benign_or_unconfirmed,0
WX9904,4,3,4,3,4,benign_or_unconfirmed,0
WX9905,2,1,2,2,2,benign_or_unconfirmed,0
WX9906,4,3,4,3,4,benign_or_unconfirmed,0
WX9907,2,1,2,2,2,benign_or_unconfirmed,0
WX9908,4,3,4,3,4,benign_or_unconfirmed,0
WX9909,2,1,2,2,2,benign_or_unconfirmed,0
WX9910,4,3,4,3,4,benign_or_unconfirmed,0
WX9911,2,1,2,2,2,benign_or_unconfirmed,0
WX9912,4,3,4,3,4,benign_or_unconfirmed,0
WX9913,2,1,2,2,2,benign_or_unconfirmed,0
WX9914,4,3,4,3,4,benign_or_unconfirmed,0
WX9915,2,1,2,2,2,benign_or_unconfirmed,0
WX9916,4,3,4,3,4,benign_or_unconfirmed,0
WX9917,2,1,2,2,2,benign_or_unconfirmed,0
WX9918,4,3,4,3,4,benign_or_unconfirmed,0
WX9919,2,1,2,2,2,benign_or_unconfirmed,0
WX9920,4,3,4,2,4,benign_or_unconfirmed,0
WX9921,2,1,2,2,2,benign_or_unconfirmed,0
test_so86,4,2,3,2,3,benign_or_unconfirmed,0
WX9923,2,1,2,2,2,benign_or_unconfirmed,0
test_si87,0,1,1,1,1,benign_or_unconfirmed,0
WX9924,4,3,4,2,4,benign_or_unconfirmed,0
WX9925,2,1,2,2,2,benign_or_unconfirmed,0
WX9926,4,3,4,2,4,benign_or_unconfirmed,0
WX9927,2,1,2,2,2,benign_or_unconfirmed,0
WX9928,4,3,4,3,4,benign_or_unconfirmed,0
WX9929,2,1,2,2,2,benign_or_unconfirmed,0
WX9930,4,3,4,2,4,benign_or_unconfirmed,0
WX9931,2,1,2,2,2,benign_or_unconfirmed,0
WX9932,4,3,4,2,4,benign_or_unconfirmed,0
WX9933,2,1,2,2,2,benign_or_unconfirmed,0
WX9934,4,3,4,2,4,benign_or_unconfirmed,0
WX9935,2,1,2,2,2,benign_or_unconfirmed,0
WX9936,4,3,4,2,4,benign_or_unconfirmed,0
WX9937,2,1,2,2,2,benign_or_unconfirmed,0
WX9938,4,3,4,2,4,benign_or_unconfirmed,0
WX9939,2,1,2,2,2,benign_or_unconfirmed,0
WX9940,4,3,4,2,4,benign_or_unconfirmed,0
WX9941,2,1,2,2,2,benign_or_unconfirmed,0
WX9942,4,3,4,3,4,benign_or_unconfirmed,0
WX9943,2,1,2,2,2,benign_or_unconfirmed,0
WX9944,4,3,4,2,4,benign_or_unconfirmed,0
WX9945,2,1,2,2,2,benign_or_unconfirmed,0
WX9946,4,3,4,2,4,benign_or_unconfirmed,0
WX9947,2,1,2,2,2,benign_or_unconfirmed,0
WX9948,4,3,4,2,4,benign_or_unconfirmed,0
WX9949,2,1,2,2,2,benign_or_unconfirmed,0
WX9950,4,3,4,2,4,benign_or_unconfirmed,0
WX10315,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_0,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1504_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10317,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_1,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1505_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10319,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_2,0,2,2,2,2,benign_or_unconfirmed,0
DFF_1506_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10321,2,1,2,2,2,benign_or_unconfirmed,0
test_si88,0,1,1,1,1,benign_or_unconfirmed,0
CRC_OUT_2_3,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1507_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10323,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_4,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1508_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10325,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_5,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1509_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10327,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_6,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1510_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10329,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_7,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1511_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10331,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_8,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1512_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10333,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_9,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1513_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10335,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_10,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1514_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10337,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_11,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1515_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10339,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_12,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1516_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10341,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_13,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1517_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10343,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_14,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1518_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10345,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_15,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1519_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10347,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_16,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1520_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10349,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_17,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1521_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10351,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_18,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1522_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10353,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_19,0,2,2,2,2,benign_or_unconfirmed,0
DFF_1523_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10355,2,1,2,2,2,benign_or_unconfirmed,0
test_si89,0,1,1,1,1,benign_or_unconfirmed,0
CRC_OUT_2_20,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1524_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10357,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_21,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1525_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10359,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_22,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1526_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10361,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_23,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1527_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10363,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_24,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1528_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10365,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_25,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1529_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10367,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_26,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1530_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10369,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_27,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1531_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10371,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_28,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1532_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10373,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_29,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1533_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10375,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_30,0,3,3,2,3,benign_or_unconfirmed,0
DFF_1534_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10377,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_2_31,0,6,6,3,6,benign_or_unconfirmed,0
DFF_1535_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX10828,2,2,3,3,3,benign_or_unconfirmed,0
WX10829,4,3,4,3,4,benign_or_unconfirmed,0
WX10830,2,2,3,3,3,benign_or_unconfirmed,0
n8295,0,2,2,1,2,benign_or_unconfirmed,0
n3816,5,1,2,2,2,benign_or_unconfirmed,0
WX10832,2,2,3,3,3,benign_or_unconfirmed,0
n8294,0,2,2,1,2,benign_or_unconfirmed,0
n3815,5,1,2,2,2,benign_or_unconfirmed,0
WX10834,2,2,3,3,3,benign_or_unconfirmed,0
n8293,0,2,2,1,2,benign_or_unconfirmed,0
n3814,5,1,2,2,2,benign_or_unconfirmed,0
WX10836,2,2,3,3,3,benign_or_unconfirmed,0
test_so89,0,1,1,1,1,benign_or_unconfirmed,0
n3813,5,1,2,2,2,benign_or_unconfirmed,0
WX10838,2,2,3,3,3,benign_or_unconfirmed,0
test_si90,0,1,1,1,1,benign_or_unconfirmed,0
n8290,0,2,2,1,2,benign_or_unconfirmed,0
n3812,5,1,2,2,2,benign_or_unconfirmed,0
WX10840,2,2,3,3,3,benign_or_unconfirmed,0
n8289,0,2,2,1,2,benign_or_unconfirmed,0
n3811,5,1,2,2,2,benign_or_unconfirmed,0
WX10842,2,2,3,3,3,benign_or_unconfirmed,0
n8288,0,2,2,1,2,benign_or_unconfirmed,0
n3810,5,1,2,2,2,benign_or_unconfirmed,0
WX10844,2,2,3,3,3,benign_or_unconfirmed,0
n8287,0,2,2,1,2,benign_or_unconfirmed,0
n3809,5,1,2,2,2,benign_or_unconfirmed,0
WX10846,2,2,3,3,3,trigger_tap,1
n8286,0,2,2,1,2,benign_or_unconfirmed,0
n3808,5,1,2,2,2,benign_or_unconfirmed,0
WX10848,2,2,3,3,3,benign_or_unconfirmed,0
n8285,0,2,2,1,2,benign_or_unconfirmed,0
n3807,5,1,2,2,2,benign_or_unconfirmed,0
WX10850,2,2,3,3,3,benign_or_unconfirmed,0
n8284,0,2,2,1,2,benign_or_unconfirmed,0
n3806,5,1,2,2,2,benign_or_unconfirmed,0
WX10852,2,2,3,3,3,benign_or_unconfirmed,0
n8283,0,2,2,1,2,benign_or_unconfirmed,0
n3805,5,1,2,2,2,benign_or_unconfirmed,0
WX10854,2,2,3,3,3,benign_or_unconfirmed,0
n8282,0,2,2,1,2,benign_or_unconfirmed,0
n3804,5,1,2,2,2,benign_or_unconfirmed,0
WX10856,2,2,3,3,3,benign_or_unconfirmed,0
n8281,0,2,2,1,2,benign_or_unconfirmed,0
n3803,5,1,2,2,2,benign_or_unconfirmed,0
WX10858,2,2,3,3,3,benign_or_unconfirmed,0
n8280,0,2,2,1,2,benign_or_unconfirmed,0
n3802,5,1,2,2,2,benign_or_unconfirmed,0
WX10860,2,2,3,3,3,benign_or_unconfirmed,0
n8279,0,2,2,1,2,benign_or_unconfirmed,0
n3801,5,1,2,2,2,benign_or_unconfirmed,0
WX10862,2,2,3,3,3,benign_or_unconfirmed,0
n8278,0,2,2,1,2,benign_or_unconfirmed,0
n3800,5,1,2,2,2,benign_or_unconfirmed,0
WX10864,2,2,3,3,3,benign_or_unconfirmed,0
n8277,0,2,2,1,2,benign_or_unconfirmed,0
n3799,5,1,2,2,2,benign_or_unconfirmed,0
WX10866,2,2,3,3,3,benign_or_unconfirmed,0
n8276,0,2,2,1,2,benign_or_unconfirmed,0
n3798,5,1,2,2,2,benign_or_unconfirmed,0
WX10868,2,2,3,3,3,benign_or_unconfirmed,0
n8275,0,2,2,1,2,benign_or_unconfirmed,0
n3797,5,1,2,2,2,benign_or_unconfirmed,0
WX10870,2,2,3,3,3,benign_or_unconfirmed,0
test_so90,0,1,1,1,1,benign_or_unconfirmed,0
n3796,5,1,2,2,2,benign_or_unconfirmed,0
WX10872,2,2,3,3,3,benign_or_unconfirmed,0
test_si91,0,1,1,1,1,benign_or_unconfirmed,0
n8272,0,2,2,1,2,benign_or_unconfirmed,0
n3795,5,1,2,2,2,benign_or_unconfirmed,0
WX10874,2,2,3,3,3,benign_or_unconfirmed,0
n8271,0,2,2,1,2,benign_or_unconfirmed,0
n3794,5,1,2,2,2,benign_or_unconfirmed,0
WX10876,2,2,3,3,3,benign_or_unconfirmed,0
n8270,0,2,2,1,2,benign_or_unconfirmed,0
n3793,5,1,2,2,2,benign_or_unconfirmed,0
WX10878,2,2,3,3,3,benign_or_unconfirmed,0
n8269,0,2,2,1,2,benign_or_unconfirmed,0
n3792,5,1,2,2,2,benign_or_unconfirmed,0
WX10880,2,2,3,3,3,benign_or_unconfirmed,0
n8268,0,2,2,1,2,benign_or_unconfirmed,0
n3791,5,1,2,2,2,benign_or_unconfirmed,0
WX10882,2,2,3,3,3,benign_or_unconfirmed,0
n8267,0,2,2,1,2,benign_or_unconfirmed,0
n3790,5,1,2,2,2,benign_or_unconfirmed,0
WX10884,2,2,3,3,3,benign_or_unconfirmed,0
n8266,0,2,2,1,2,benign_or_unconfirmed,0
n3789,5,1,2,2,2,benign_or_unconfirmed,0
WX10886,2,2,3,3,3,benign_or_unconfirmed,0
n8265,0,2,2,1,2,benign_or_unconfirmed,0
n3788,5,1,2,2,2,benign_or_unconfirmed,0
WX10888,2,2,3,3,3,benign_or_unconfirmed,0
n8264,0,2,2,1,2,benign_or_unconfirmed,0
n3787,5,1,2,2,2,benign_or_unconfirmed,0
WX10890,2,1,2,2,2,benign_or_unconfirmed,0
n8263,0,2,2,1,2,benign_or_unconfirmed,0
n3786,5,1,2,2,2,benign_or_unconfirmed,0
WX10988,5,1,2,2,2,benign_or_unconfirmed,0
n8262,0,2,2,1,2,benign_or_unconfirmed,0
n3338,5,2,3,3,3,benign_or_unconfirmed,0
WX10990,5,1,2,2,2,benign_or_unconfirmed,0
n8261,0,2,2,1,2,benign_or_unconfirmed,0
n3360,5,2,3,3,3,benign_or_unconfirmed,0
WX10992,5,1,2,2,2,benign_or_unconfirmed,0
n8260,0,2,2,1,2,benign_or_unconfirmed,0
n3359,5,2,3,3,3,benign_or_unconfirmed,0
WX10994,5,1,2,2,2,benign_or_unconfirmed,0
n8259,0,2,2,1,2,benign_or_unconfirmed,0
n3358,5,2,3,3,3,benign_or_unconfirmed,0
WX10996,5,1,2,2,2,benign_or_unconfirmed,0
n8258,0,2,2,1,2,benign_or_unconfirmed,0
n3357,5,2,3,3,3,benign_or_unconfirmed,0
WX10998,5,1,2,2,2,benign_or_unconfirmed,0
n8257,0,2,2,1,2,benign_or_unconfirmed,0
n3356,5,2,3,3,3,benign_or_unconfirmed,0
WX11000,5,1,2,2,2,benign_or_unconfirmed,0
test_so91,0,1,1,1,1,benign_or_unconfirmed,0
n3355,5,2,3,3,3,benign_or_unconfirmed,0
WX11002,5,1,2,2,2,benign_or_unconfirmed,0
test_si92,0,1,1,1,1,benign_or_unconfirmed,0
n8254,0,2,2,1,2,benign_or_unconfirmed,0
n3354,5,2,3,3,3,benign_or_unconfirmed,0
WX11004,5,1,2,2,2,benign_or_unconfirmed,0
n8253,0,2,2,1,2,benign_or_unconfirmed,0
n3353,5,2,3,3,3,benign_or_unconfirmed,0
WX11006,5,1,2,2,2,benign_or_unconfirmed,0
n8252,0,2,2,1,2,benign_or_unconfirmed,0
n3352,5,2,3,3,3,benign_or_unconfirmed,0
WX11008,5,1,2,2,2,benign_or_unconfirmed,0
n8251,0,2,2,1,2,benign_or_unconfirmed,0
n3351,5,2,3,3,3,benign_or_unconfirmed,0
WX11010,5,1,2,2,2,benign_or_unconfirmed,0
n8250,0,2,2,1,2,benign_or_unconfirmed,0
n3350,5,2,3,3,3,benign_or_unconfirmed,0
WX11012,5,1,2,2,2,benign_or_unconfirmed,0
n8249,0,2,2,1,2,benign_or_unconfirmed,0
n3349,5,2,3,3,3,benign_or_unconfirmed,0
WX11014,5,1,2,2,2,benign_or_unconfirmed,0
n8248,0,2,2,1,2,benign_or_unconfirmed,0
n3348,5,2,3,3,3,benign_or_unconfirmed,0
WX11016,5,1,2,2,2,benign_or_unconfirmed,0
n8247,0,2,2,1,2,benign_or_unconfirmed,0
n3347,5,2,3,3,3,benign_or_unconfirmed,0
WX11018,5,1,2,2,2,benign_or_unconfirmed,0
n8246,0,2,2,1,2,benign_or_unconfirmed,0
n3346,5,2,3,3,3,benign_or_unconfirmed,0
WX11020,5,1,2,2,2,benign_or_unconfirmed,0
WX11021,4,3,4,3,4,benign_or_unconfirmed,0
WX11022,5,1,2,2,2,benign_or_unconfirmed,0
WX11023,4,3,4,3,4,benign_or_unconfirmed,0
WX11024,5,1,2,2,2,benign_or_unconfirmed,0
WX11025,4,3,4,3,4,benign_or_unconfirmed,0
WX11026,5,1,2,2,2,benign_or_unconfirmed,0
WX11027,4,3,4,3,4,benign_or_unconfirmed,0
WX11028,5,1,2,2,2,benign_or_unconfirmed,0
WX11029,4,3,4,3,4,benign_or_unconfirmed,0
WX11030,5,1,2,2,2,benign_or_unconfirmed,0
WX11031,4,3,4,3,4,benign_or_unconfirmed,0
WX11032,5,1,2,2,2,benign_or_unconfirmed,0
WX11033,4,3,4,3,4,benign_or_unconfirmed,0
WX11034,5,1,2,2,2,benign_or_unconfirmed,0
test_so92,4,2,3,3,3,benign_or_unconfirmed,0
WX11036,5,1,2,2,2,benign_or_unconfirmed,0
test_si93,0,1,1,1,1,benign_or_unconfirmed,0
WX11037,4,3,4,3,4,benign_or_unconfirmed,0
WX11038,5,1,2,2,2,benign_or_unconfirmed,0
WX11039,4,3,4,3,4,benign_or_unconfirmed,0
WX11040,5,1,2,2,2,benign_or_unconfirmed,0
WX11041,4,3,4,3,4,benign_or_unconfirmed,0
WX11042,5,1,2,2,2,benign_or_unconfirmed,0
WX11043,4,3,4,3,4,benign_or_unconfirmed,0
WX11044,5,1,2,2,2,benign_or_unconfirmed,0
WX11045,4,3,4,3,4,benign_or_unconfirmed,0
WX11046,5,1,2,2,2,benign_or_unconfirmed,0
WX11047,4,3,4,3,4,benign_or_unconfirmed,0
WX11048,5,1,2,2,2,benign_or_unconfirmed,0
WX11049,4,3,4,3,4,benign_or_unconfirmed,0
WX11050,5,1,2,2,2,benign_or_unconfirmed,0
WX11051,4,3,4,3,4,benign_or_unconfirmed,0
WX11052,2,1,2,2,2,benign_or_unconfirmed,0
WX11053,4,3,4,3,4,benign_or_unconfirmed,0
WX11054,2,1,2,2,2,benign_or_unconfirmed,0
WX11055,4,3,4,3,4,benign_or_unconfirmed,0
WX11056,2,1,2,2,2,benign_or_unconfirmed,0
WX11057,4,3,4,3,4,benign_or_unconfirmed,0
WX11058,2,1,2,2,2,benign_or_unconfirmed,0
WX11059,4,3,4,3,4,benign_or_unconfirmed,0
WX11060,2,1,2,2,2,benign_or_unconfirmed,0
WX11061,4,3,4,3,4,benign_or_unconfirmed,0
